item_id,title,category,subcategory,price,currency,tags,description,brand,target_gender,age_group_label,age_min,age_max,rating,stock,created_at
111856,Comfort Bracelet,Jewelry,Bracelet,878.14,INR,"bracelet,jewelry,anniversary,custom,valentine",Comfort Bracelet is crafted with care by ChocoDelight. A delightful present for adult who loves bracelet.,ChocoDelight,unisex,adult,36,60,4.2,101,2025-10-10
111857,Deluxe Educational Toy,Toys & Games,Educational Toy,50.0,INR,"educational_toy,toys_&_games,for-her,handmade,custom",Deluxe Educational Toy is crafted with care by SparkModa. A delightful present for child who loves educational toy.,SparkModa,unisex,child,3,12,4.44,72,2025-08-22
111858,Stylish Fitness Band,Electronics,Fitness Band,1365.95,INR,"fitness_band,electronics,eco,office,for-him",ThermoCo presents the Stylish Fitness Band. Perfect for birthdays and special occasions. Compact and easy to carry.,ThermoCo,boys,teen,13,19,3.63,119,2025-04-15
111859,Compact Necklace,Jewelry,Necklace,278.9,INR,"necklace,jewelry,anniversary,office,gift",HandyGifts presents the Compact Necklace. Perfect for birthdays and special occasions. Compact and easy to carry.,HandyGifts,boys,senior,61,100,4.71,73,2025-11-06
111860,Luxury Plush Toy,Toys & Games,Plush Toy,457.51,INR,"plush_toy,toys_&_games,festival,for-her,gift",Luxury Plush Toy is crafted with care by ShineCraft. A delightful present for teen who loves plush toy.,ShineCraft,boys,teen,13,19,3.81,36,2025-06-20
111861,Deluxe Ring,Jewelry,Ring,74.5,INR,"ring,jewelry,office,birthday,portable","Give the Deluxe Ring as a thoughtful gift — high-quality, well-designed and ideal for girls.",GlowUp,girls,adult,36,60,4.29,393,2025-07-25
111862,Cute Cookbook,Books,Cookbook,1399.85,INR,"cookbook,books,luxury,festival,anniversary","Give the Cute Cookbook as a thoughtful gift — high-quality, well-designed and ideal for boys.",ChocoDelight,boys,young_adult,20,35,4.04,274,2025-02-12
111863,Vibrant Notebooks,Stationery,Notebooks,99.33,INR,"notebooks,stationery,custom,budget,birthday",Vibrant Notebooks is crafted with care by BrightHome. A delightful present for young_adult who loves notebooks.,BrightHome,girls,young_adult,20,35,3.03,289,2025-07-20
111864,Comfort Terrarium Kit,Gardening & Decor,Terrarium Kit,1627.78,INR,"terrarium_kit,gardening_&_decor,for-her,gift,festival","Comfort Terrarium Kit by StoryNest. A great gift for unisex in the senior age group. Practical, stylish and long-lasting.",StoryNest,unisex,senior,61,100,4.11,306,2025-04-01
111865,Compact Scented Candle,Home & Kitchen,Scented Candle,804.7,INR,"scented_candle,home_&_kitchen,birthday,eco,handmade","Compact Scented Candle by GreenLeaf. A great gift for girls in the teen age group. Practical, stylish and long-lasting.",GreenLeaf,girls,teen,13,19,4.06,414,2025-03-25
111866,Modern Fairy Lights,Gardening & Decor,Fairy Lights,142.93,INR,"fairy_lights,gardening_&_decor,festival,for-kids,eco",Modern Fairy Lights is crafted with care by SoundX. A delightful present for young_adult who loves fairy lights.,SoundX,boys,young_adult,20,35,3.93,464,2025-04-14
111867,Elegant Scarf,Fashion Accessories,Scarf,654.22,INR,"scarf,fashion_accessories,for-her,budget,festival",Elegant Scarf is crafted with care by PeakActive. A delightful present for senior who loves scarf.,PeakActive,unisex,senior,61,100,3.02,454,2025-01-07
111868,Cute Water Bottle,Fitness & Sports,Water Bottle,1826.94,INR,"water_bottle,fitness_&_sports,festival,luxury,birthday","Give the Cute Water Bottle as a thoughtful gift — high-quality, well-designed and ideal for boys.",ChocoDelight,boys,young_adult,20,35,4.76,24,2025-10-21
111869,Compact Sports Band,Fitness & Sports,Sports Band,2271.09,INR,"sports_band,fitness_&_sports,for-her,festival,for-kids",PowerGo presents the Compact Sports Band. Perfect for birthdays and special occasions. Compact and easy to carry.,PowerGo,boys,adult,36,60,3.57,230,2025-01-06
111870,Slim Necklace,Jewelry,Necklace,115.72,INR,"necklace,jewelry,birthday,for-her,for-kids",Slim Necklace is crafted with care by PowerGo. A delightful present for child who loves necklace.,PowerGo,unisex,child,3,12,3.88,318,2025-06-21
111871,Handcrafted Planner,Stationery,Planner,922.84,INR,"planner,stationery,valentine,luxury,festival","Give the Handcrafted Planner as a thoughtful gift — high-quality, well-designed and ideal for boys.",ThermoCo,boys,adult,36,60,4.53,477,2025-11-05
111872,Portable Non-Fiction,Books,Non-Fiction,243.24,INR,"non-fiction,books,birthday,for-him,valentine",BrightHome presents the Portable Non-Fiction. Perfect for birthdays and special occasions. Compact and easy to carry.,BrightHome,girls,adult,36,60,4.53,499,2025-05-26
111873,Premium Board Game,Toys & Games,Board Game,50.0,INR,"board_game,toys_&_games,office,for-kids,festival",HandyGifts presents the Premium Board Game. Perfect for birthdays and special occasions. Compact and easy to carry.,HandyGifts,girls,teen,13,19,4.16,400,2025-06-04
111874,Modern Bracelet,Jewelry,Bracelet,345.38,INR,"bracelet,jewelry,budget,for-kids,anniversary","Modern Bracelet by ThermoCo. A great gift for unisex in the teen age group. Practical, stylish and long-lasting.",ThermoCo,unisex,teen,13,19,3.64,41,2025-09-17
111875,Classic Planner,Stationery,Planner,469.84,INR,"planner,stationery,birthday,budget,eco",Classic Planner is crafted with care by TeaTime. A delightful present for child who loves planner.,TeaTime,unisex,child,3,12,4.16,117,2025-07-27
111876,Minimal Cookbook,Books,Cookbook,409.23,INR,"cookbook,books,for-her,festival,eco","Give the Minimal Cookbook as a thoughtful gift — high-quality, well-designed and ideal for unisex.",GreenLeaf,unisex,adult,36,60,3.65,257,2025-08-23
111877,Deluxe Puzzle,Toys & Games,Puzzle,2390.39,INR,"puzzle,toys_&_games,for-her,luxury,travel","Give the Deluxe Puzzle as a thoughtful gift — high-quality, well-designed and ideal for unisex.",SoundX,unisex,adult,36,60,3.51,160,2025-09-18
111878,Classic Earrings,Jewelry,Earrings,238.41,INR,"earrings,jewelry,handmade,luxury,custom","Give the Classic Earrings as a thoughtful gift — high-quality, well-designed and ideal for unisex.",ChocoDelight,unisex,adult,36,60,4.09,264,2025-04-17
111879,Vibrant Chocolate Box,Food & Beverages,Chocolate Box,778.1,INR,"chocolate_box,food_&_beverages,luxury,birthday,handmade",Vibrant Chocolate Box is crafted with care by FrameArt. A delightful present for adult who loves chocolate box.,FrameArt,boys,adult,36,60,3.27,138,2025-02-28
111880,Cute Leather Journal,Stationery,Leather Journal,903.93,INR,"leather_journal,stationery,home,for-kids,birthday","Give the Cute Leather Journal as a thoughtful gift — high-quality, well-designed and ideal for unisex.",ShineCraft,unisex,child,3,12,4.68,354,2025-02-10
111881,Elegant Bath Bombs,Beauty & Personal Care,Bath Bombs,1646.63,INR,"bath_bombs,beauty_&_personal_care,anniversary,luxury,for-kids",Elegant Bath Bombs is crafted with care by CalmScents. A delightful present for young_adult who loves bath bombs.,CalmScents,unisex,young_adult,20,35,3.74,70,2025-02-08
111882,Slim Smart Lamp,Electronics,Smart Lamp,645.26,INR,"smart_lamp,electronics,eco,office,home",Slim Smart Lamp is crafted with care by SparkModa. A delightful present for adult who loves smart lamp.,SparkModa,unisex,adult,36,60,3.93,290,2025-07-03
111883,Compact Non-Fiction,Books,Non-Fiction,53.99,INR,"non-fiction,books,for-him,office,eco",Compact Non-Fiction is crafted with care by BrightHome. A delightful present for child who loves non-fiction.,BrightHome,girls,child,3,12,3.72,150,2025-10-20
111884,Portable Engraved Keychain,Personalized Gifts,Engraved Keychain,966.32,INR,"engraved_keychain,personalized_gifts,for-kids,portable,custom",HomeSoul presents the Portable Engraved Keychain. Perfect for birthdays and special occasions. Compact and easy to carry.,HomeSoul,unisex,adult,36,60,3.46,29,2025-09-22
111885,Colorful Cap,Fashion Accessories,Cap,365.18,INR,"cap,fashion_accessories,luxury,birthday,travel",Colorful Cap is crafted with care by FrameArt. A delightful present for adult who loves cap.,FrameArt,unisex,adult,36,60,2.81,212,2025-05-07
111886,Modern Wall Art,Home & Kitchen,Wall Art,435.75,INR,"wall_art,home_&_kitchen,budget,valentine,eco","Give the Modern Wall Art as a thoughtful gift — high-quality, well-designed and ideal for unisex.",FrameArt,unisex,child,3,12,3.57,146,2025-09-09
111887,Slim Fairy Lights,Gardening & Decor,Fairy Lights,555.46,INR,"fairy_lights,gardening_&_decor,home,handmade,for-kids",Slim Fairy Lights is crafted with care by PeakActive. A delightful present for young_adult who loves fairy lights.,PeakActive,unisex,young_adult,20,35,4.71,61,2025-03-07
111888,Colorful Puzzle,Toys & Games,Puzzle,253.05,INR,"puzzle,toys_&_games,travel,budget,birthday",GlowUp presents the Colorful Puzzle. Perfect for birthdays and special occasions. Compact and easy to carry.,GlowUp,unisex,senior,61,100,4.61,391,2025-04-23
111889,Colorful Mini Garden Kit,Gardening & Decor,Mini Garden Kit,472.02,INR,"mini_garden_kit,gardening_&_decor,handmade,valentine,gift","Colorful Mini Garden Kit by WriteWell. A great gift for boys in the senior age group. Practical, stylish and long-lasting.",WriteWell,boys,senior,61,100,3.21,310,2025-02-20
111890,Colorful Plush Toy,Toys & Games,Plush Toy,898.71,INR,"plush_toy,toys_&_games,budget,eco,travel","Colorful Plush Toy by TeaTime. A great gift for unisex in the adult age group. Practical, stylish and long-lasting.",TeaTime,unisex,adult,36,60,4.68,329,2025-04-14
111891,Colorful Travel Mug,Home & Kitchen,Travel Mug,410.15,INR,"travel_mug,home_&_kitchen,handmade,home,for-kids","Give the Colorful Travel Mug as a thoughtful gift — high-quality, well-designed and ideal for unisex.",HandyGifts,unisex,senior,61,100,4.14,464,2025-02-25
111892,Colorful Pendant,Jewelry,Pendant,472.76,INR,"pendant,jewelry,office,anniversary,gift",HandyGifts presents the Colorful Pendant. Perfect for birthdays and special occasions. Compact and easy to carry.,HandyGifts,unisex,adult,36,60,3.44,480,2025-10-20
111893,Personalized Dumbbell Set,Fitness & Sports,Dumbbell Set,341.35,INR,"dumbbell_set,fitness_&_sports,budget,valentine,home","Personalized Dumbbell Set by SparkModa. A great gift for unisex in the child age group. Practical, stylish and long-lasting.",SparkModa,unisex,child,3,12,4.34,167,2025-01-17
111894,Compact Notebooks,Stationery,Notebooks,686.28,INR,"notebooks,stationery,gift,festival,eco",ChocoDelight presents the Compact Notebooks. Perfect for birthdays and special occasions. Compact and easy to carry.,ChocoDelight,boys,child,3,12,3.97,381,2025-10-23
111895,Cute Belt,Fashion Accessories,Belt,639.39,INR,"belt,fashion_accessories,festival,birthday,eco","Give the Cute Belt as a thoughtful gift — high-quality, well-designed and ideal for unisex.",FitTrack,unisex,senior,61,100,3.78,263,2025-03-12
111896,Minimal Terrarium Kit,Gardening & Decor,Terrarium Kit,2395.88,INR,"terrarium_kit,gardening_&_decor,festival,custom,handmade","Give the Minimal Terrarium Kit as a thoughtful gift — high-quality, well-designed and ideal for boys.",CalmScents,boys,adult,36,60,3.81,292,2025-01-05
111897,Personalized Camera Accessory,Electronics,Camera Accessory,495.37,INR,"camera_accessory,electronics,home,valentine,for-kids","Personalized Camera Accessory by PeakActive. A great gift for unisex in the senior age group. Practical, stylish and long-lasting.",PeakActive,unisex,senior,61,100,4.32,83,2025-05-05
111898,Comfort Cookware,Home & Kitchen,Cookware,50.0,INR,"cookware,home_&_kitchen,eco,handmade,birthday","Comfort Cookware by TeaTime. A great gift for boys in the adult age group. Practical, stylish and long-lasting.",TeaTime,boys,adult,36,60,4.39,294,2025-11-11
111899,Handcrafted DIY Kit,Toys & Games,DIY Kit,92.12,INR,"diy_kit,toys_&_games,for-her,home,for-kids",HomeSoul presents the Handcrafted DIY Kit. Perfect for birthdays and special occasions. Compact and easy to carry.,HomeSoul,unisex,teen,13,19,3.64,50,2025-04-10
111900,Slim Cookie Tin,Food & Beverages,Cookie Tin,208.59,INR,"cookie_tin,food_&_beverages,travel,eco,handmade","Slim Cookie Tin by BrightHome. A great gift for boys in the teen age group. Practical, stylish and long-lasting.",BrightHome,boys,teen,13,19,4.23,462,2025-01-01
111901,Classic Dumbbell Set,Fitness & Sports,Dumbbell Set,969.3,INR,"dumbbell_set,fitness_&_sports,handmade,festival,budget",Classic Dumbbell Set is crafted with care by SparkModa. A delightful present for young_adult who loves dumbbell set.,SparkModa,unisex,young_adult,20,35,4.17,463,2025-03-04
111902,Slim Coffee Beans,Food & Beverages,Coffee Beans,89.95,INR,"coffee_beans,food_&_beverages,home,for-her,budget","Give the Slim Coffee Beans as a thoughtful gift — high-quality, well-designed and ideal for girls.",ThermoCo,girls,adult,36,60,2.59,46,2025-10-15
111903,Slim Tea Gift Set,Food & Beverages,Tea Gift Set,260.91,INR,"tea_gift_set,food_&_beverages,for-kids,custom,birthday","Slim Tea Gift Set by CalmScents. A great gift for unisex in the teen age group. Practical, stylish and long-lasting.",CalmScents,unisex,teen,13,19,4.42,124,2025-06-03
111904,Premium Notebooks,Stationery,Notebooks,1257.21,INR,"notebooks,stationery,travel,anniversary,festival","Give the Premium Notebooks as a thoughtful gift — high-quality, well-designed and ideal for girls.",UrbanCraft,girls,young_adult,20,35,3.65,62,2025-03-15
111905,Personalized Notebooks,Stationery,Notebooks,225.08,INR,"notebooks,stationery,gift,luxury,for-kids",Personalized Notebooks is crafted with care by FitTrack. A delightful present for senior who loves notebooks.,FitTrack,girls,senior,61,100,3.97,315,2025-10-06
111906,Colorful Non-Fiction,Books,Non-Fiction,181.7,INR,"non-fiction,books,festival,travel,gift",Colorful Non-Fiction is crafted with care by UrbanCraft. A delightful present for young_adult who loves non-fiction.,UrbanCraft,girls,young_adult,20,35,4.15,380,2025-07-28
111907,Slim Fiction,Books,Fiction,575.29,INR,"fiction,books,office,for-her,for-kids",Slim Fiction is crafted with care by ChocoDelight. A delightful present for child who loves fiction.,ChocoDelight,unisex,child,3,12,4.4,268,2025-11-10
111908,Comfort Phone Case,Electronics,Phone Case,494.57,INR,"phone_case,electronics,handmade,home,eco","Give the Comfort Phone Case as a thoughtful gift — high-quality, well-designed and ideal for unisex.",CalmScents,unisex,young_adult,20,35,4.62,460,2025-03-20
111909,Personalized Scarf,Fashion Accessories,Scarf,565.81,INR,"scarf,fashion_accessories,for-kids,travel,birthday",Personalized Scarf is crafted with care by ShineCraft. A delightful present for adult who loves scarf.,ShineCraft,boys,adult,36,60,4.37,66,2025-06-22
111910,Smart Tea Gift Set,Food & Beverages,Tea Gift Set,1949.66,INR,"tea_gift_set,food_&_beverages,for-him,office,for-kids",Smart Tea Gift Set is crafted with care by WriteWell. A delightful present for senior who loves tea gift set.,WriteWell,unisex,senior,61,100,4.25,464,2025-06-27
111911,Classic Engraved Keychain,Personalized Gifts,Engraved Keychain,362.82,INR,"engraved_keychain,personalized_gifts,luxury,office,eco",PowerGo presents the Classic Engraved Keychain. Perfect for birthdays and special occasions. Compact and easy to carry.,PowerGo,girls,adult,36,60,4.1,483,2025-07-17
111912,Stylish Planner,Stationery,Planner,1374.24,INR,"planner,stationery,birthday,portable,handmade",UrbanCraft presents the Stylish Planner. Perfect for birthdays and special occasions. Compact and easy to carry.,UrbanCraft,unisex,teen,13,19,3.83,388,2025-09-22
111913,Colorful Planter,Gardening & Decor,Planter,121.14,INR,"planter,gardening_&_decor,custom,for-her,festival","Colorful Planter by ShineCraft. A great gift for boys in the adult age group. Practical, stylish and long-lasting.",ShineCraft,boys,adult,36,60,4.59,273,2025-08-15
111914,Handcrafted Hairbrush,Beauty & Personal Care,Hairbrush,284.48,INR,"hairbrush,beauty_&_personal_care,portable,office,budget","Handcrafted Hairbrush by FrameArt. A great gift for girls in the child age group. Practical, stylish and long-lasting.",FrameArt,girls,child,3,12,3.63,117,2025-05-10
